Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
12-Jul-24,219,223.25,217.05,217.14,223.21,222.47,220.29,223.25,73.4,"4,55,80,868","10,04,12,03,355.29","2,51,248"
15-Jul-24,225,232,225,222.47,229.25,229.15,227.67,232,76.5,"5,12,03,051","11,65,72,08,295.86","3,60,102"
16-Jul-24,230,230.35,215.3,229.15,218.35,217.49,221.83,232,76.5,"4,46,81,031","9,91,13,83,121.86","3,32,122"
18-Jul-24,217.75,221.4,210.25,217.49,220.9,220.62,216.05,232,76.5,"5,85,37,673","12,64,73,10,638.54","4,26,707"
19-Jul-24,217.99,220.49,213.67,220.62,220.05,218.89,217.1,232,76.5,"3,92,57,871","8,52,29,44,421.91","2,77,803"
22-Jul-24,214,222.19,214,218.89,221.3,221.66,220.53,232,79.3,"3,37,01,488","7,43,23,04,552.57","2,88,204"
23-Jul-24,222.5,223.72,207,221.66,216.7,217.91,217.29,232,79.3,"3,65,89,825","7,95,05,30,270.71","2,39,479"
24-Jul-24,217.85,225.5,215.6,217.91,224.25,223.49,221.27,232,79.3,"3,23,58,784","7,16,00,10,235.16","2,39,989"
25-Jul-24,221,223.97,216.95,223.49,218.95,219.31,220.9,232,79.3,"2,61,24,437","5,77,09,54,197.65","2,35,501"
26-Jul-24,219,226.62,216.85,219.31,225.35,224.62,221.37,232,79.3,"3,56,93,966","7,90,15,68,227.02","2,25,438"
29-Jul-24,226.62,229.46,224.1,224.62,227.1,226.89,226.95,232,81.6,"4,06,44,424","9,22,42,53,180.38","2,02,666"
30-Jul-24,226.95,231.2,225.11,226.89,227,227.13,228.58,232,81.6,"3,93,78,466","9,00,09,40,431.00","2,43,511"
31-Jul-24,227.61,230.14,226.05,227.13,229.75,229.45,228.64,232,81.6,"2,50,09,969","5,71,83,64,662.46","1,79,919"
01-Aug-24,231,238,228,229.45,237.9,234.09,233.01,238,81.6,"8,78,88,742","20,47,93,39,298.22","4,28,427"
02-Aug-24,244.5,278.7,243,234.09,262.74,262.34,261.37,278.7,81.6,"38,90,60,620","1,01,68,85,45,337.29","16,05,331"
05-Aug-24,254,265.55,249,262.34,256.15,256.29,257.99,278.7,88.3,"15,61,06,218","40,27,42,49,100.73","9,68,687"
06-Aug-24,265.9,275,247.2,256.29,248.9,249.08,260.63,278.7,88.3,"14,34,59,602","37,38,94,37,330.51","8,43,498"
07-Aug-24,261.53,267.6,251.81,249.08,265.98,265.67,261.65,278.7,88.3,"12,73,79,201","33,32,81,39,758.30","7,83,798"
08-Aug-24,265,267.5,260,265.67,264.5,265.59,262.85,278.7,88.3,"5,79,17,059","15,22,34,62,598.93","4,15,998"
09-Aug-24,267.73,272.9,265.55,265.59,266.9,267.09,269.67,278.7,88.3,"5,26,01,958","14,18,52,42,527.09","3,29,825"
12-Aug-24,263.5,266.49,261.35,267.09,263.52,263.43,264.01,278.7,88.3,"3,35,14,964","8,84,82,12,220.08","2,77,971"
13-Aug-24,265,265.4,256,263.43,258.19,257.08,260.16,278.7,88.3,"2,61,27,109","6,79,73,28,417.96","1,99,894"
14-Aug-24,260.3,264.5,255.5,257.08,259.25,260.14,259.87,278.7,88.3,"4,17,35,068","10,84,55,66,362.67","3,05,078"
16-Aug-24,260.7,266.2,257.01,260.14,264.75,264.43,261.39,278.7,88.3,"4,29,32,761","11,22,20,49,172.87","2,90,705"
19-Aug-24,278,280.9,261,264.43,263.24,262.17,269.14,280.9,88.3,"8,04,35,895","21,64,87,32,492.19","5,09,883"
20-Aug-24,262,264.45,258.25,262.17,263.2,263.12,261.01,280.9,88.3,"13,23,96,556","34,55,67,55,246.82","5,10,308"
21-Aug-24,263.12,264.45,259,263.12,259.77,260.03,261.13,280.9,88.3,"3,86,05,742","10,08,12,59,132.60","2,43,526"
22-Aug-24,264,267,256.01,260.03,257.85,257.96,260.41,280.9,88.3,"7,38,93,288","19,24,28,51,652.70","4,75,958"
23-Aug-24,260.41,269.9,258.31,257.96,263.48,262.65,265.68,280.9,88.3,"10,22,20,794","27,15,78,33,315.94","6,80,202"
26-Aug-24,263.8,264.42,258.1,262.65,259.5,259.39,260.17,280.9,91.75,"3,61,84,864","9,41,43,66,111.35","3,03,446"
27-Aug-24,260.75,261.4,255.4,259.39,255.75,256.05,257.29,280.9,91.75,"3,18,16,706","8,18,60,69,806.59","2,98,236"
28-Aug-24,257,257.74,252.15,256.05,253,253.04,254.8,280.9,91.75,"2,86,03,253","7,28,80,71,782.22","2,81,460"
29-Aug-24,254.78,256.35,248.51,253.04,251.75,252.34,251.58,280.9,91.75,"3,77,67,471","9,50,15,87,918.82","2,98,000"
30-Aug-24,253.5,255.45,248.81,252.34,251.18,250.53,251.68,280.9,91.75,"5,01,57,287","12,62,36,98,289.47","4,68,769"
02-Sep-24,252,252.3,241.85,250.53,245.1,244.45,245.44,280.9,96.5,"5,58,33,057","13,70,34,06,660.10","3,68,854"
03-Sep-24,246.75,252.95,245.4,244.45,246.7,247.7,248.91,280.9,96.5,"6,65,38,683","16,56,21,72,918.80","3,51,522"
04-Sep-24,244.45,245,240.4,247.7,243.75,242.85,242.66,280.9,96.5,"5,87,62,234","14,25,93,74,313.80","3,49,556"
05-Sep-24,248.05,261.6,246,242.85,254.85,254.85,254.65,280.9,96.5,"11,56,27,516","29,44,48,77,219.85","5,41,758"
06-Sep-24,255,262.15,254.25,254.85,259.9,259.95,259.4,280.9,96.5,"7,57,00,809","19,63,69,99,927.35","4,01,289"
09-Sep-24,260,265,256.3,259.95,262.9,263.2,261.26,280.9,96.5,"5,85,34,619","15,29,27,64,488.40","3,48,255"
10-Sep-24,265.85,270.3,259.55,263.2,267.15,267.7,265.56,280.9,96.5,"6,86,58,961","18,23,31,26,456.25","3,74,474"
11-Sep-24,268.25,281.5,268.1,267.7,272.4,271.75,275.91,281.5,96.5,"12,18,83,781","33,62,85,36,946.40","5,51,525"
12-Sep-24,276.3,286,274.3,271.75,283.3,283.9,281.66,286,96.5,"10,16,91,858","28,64,28,42,848.40","5,88,153"
13-Sep-24,285.4,286.45,271.1,283.9,273.5,272.9,277.55,286.45,96.5,"8,21,50,759","22,80,08,40,116.80","5,07,677"
16-Sep-24,274.5,282,269.2,272.9,278,277.7,273.97,286.45,97.75,"4,77,92,145","13,09,37,01,990.45","2,96,451"
17-Sep-24,277.65,278,270,277.7,270.65,270.75,272.72,286.45,97.75,"3,35,15,464","9,14,02,09,068.80","2,49,033"
18-Sep-24,270.65,277.85,269.9,270.75,275.25,275.85,274.73,286.45,97.75,"3,02,25,926","8,30,38,90,608.35","2,21,991"
19-Sep-24,276.5,280.95,272.25,275.85,278.95,278.85,277.19,286.45,97.75,"4,82,25,291","13,36,74,62,603.75","3,21,377"
20-Sep-24,279,293,278.95,278.85,289.85,290.5,288.29,293,97.75,"8,44,16,068","24,33,64,78,716.40","4,42,729"
23-Sep-24,292,298.25,290.55,290.5,297.35,297,294.69,298.25,97.75,"4,87,61,823","14,36,97,71,611.05","3,46,300"
24-Sep-24,298,298,290.25,297,291.3,291.7,293.38,298.25,97.75,"4,08,44,804","11,98,29,35,600.00","2,82,718"
25-Sep-24,291.8,291.85,283.05,291.7,286,285.4,285.85,298.25,97.75,"4,76,85,746","13,63,08,53,572.05","2,99,869"
26-Sep-24,285.4,285.9,278.5,285.4,284,283.9,282.23,298.25,97.75,"3,90,57,810","11,02,33,91,149.55","3,06,593"
27-Sep-24,275.4,286.9,273.5,283.9,278,278.15,280.65,298.25,97.75,"5,88,12,631","16,50,57,62,743.50","4,00,634"
30-Sep-24,277.9,277.9,272.45,278.15,272.9,273.3,274.35,298.25,100,"4,09,76,919","11,24,21,53,803.40","3,60,426"
01-Oct-24,272.55,276.45,271.3,273.3,274.45,274.15,273.87,298.25,100,"3,21,10,540","8,79,40,19,941.45","2,41,486"
03-Oct-24,269.7,272.45,268,274.15,268.85,269,269.93,298.25,100,"4,07,91,499","11,01,07,51,706.05","3,79,534"
04-Oct-24,267,277.85,264.1,269,274.65,275.3,273.49,298.25,100,"5,91,02,827","16,16,37,68,343.40","3,42,016"
07-Oct-24,278.55,279,261.6,275.3,265,266.1,267.17,298.25,101,"5,13,81,672","13,72,75,38,457.05","3,82,593"
08-Oct-24,266,280.9,262.6,266.1,279.8,278.7,274.46,298.25,101,"6,89,58,719","18,92,62,59,552.65","3,76,504"
09-Oct-24,279,290,275.35,278.7,279.75,279.95,283.73,298.25,101,"6,29,67,866","17,86,60,95,854.70","4,00,692"
10-Oct-24,280.5,282.45,274.1,279.95,275.3,275.35,277.15,298.25,101,"3,89,04,819","10,78,24,63,736.50","2,26,500"
11-Oct-24,276.4,279,275.5,275.35,276.7,277.55,277.08,298.25,101,"1,71,26,335","4,74,53,07,267.30","1,70,018"
14-Oct-24,280.9,285.25,278,277.55,278.7,280.05,281.52,298.25,101.25,"4,52,17,362","12,72,97,73,863.05","4,22,301"
15-Oct-24,283,283,276.1,280.05,279.55,279.55,279.06,298.25,101.25,"2,39,88,729","6,69,43,69,974.90","2,11,828"
16-Oct-24,279,279.4,273,279.55,274.45,274.25,275.5,298.25,101.25,"2,08,72,032","5,75,02,35,228.35","1,77,786"
17-Oct-24,275,275.15,268.6,274.25,270.3,270.55,271.34,298.25,101.25,"2,52,28,600","6,84,55,63,870.35","2,33,011"
18-Oct-24,256.9,270.3,255.25,270.55,259.2,257.45,261.06,298.25,101.25,"10,80,15,952","28,19,89,30,951.00","5,87,036"
